Label,temperature,treatment,cage,survival,sex,individual,trait,Length,doubleCheck
FO_18_NP_1_6_M_26_L_.tif,18,NP,1,6,M,26,L,0.628,0
FO_18_NP_1_6_M_26_W_.tif,18,NP,1,6,M,26,W,1.757,0
FO_18_NP_1_6_M_29_T_.tif,18,NP,1,6,M,29,T,0.875,0
FO_18_NP_1_6_M_29_L_.tif,18,NP,1,6,M,29,L,0.653,0
FO_18_NP_1_6_M_29_L_.tif,18,NP,1,6,M,29,L,0.625,0
FO_18_NP_1_6_M_29_W_.tif,18,NP,1,6,M,29,W,1.705,0
FO_18_NP_1_6_M_31_T_.tif,18,NP,1,6,M,31,T,0.969,0
FO_18_NP_1_6_M_31_L_.tif,18,NP,1,6,M,31,L,0.704,0
FO_18_NP_1_6_M_31_L_.tif,18,NP,1,6,M,31,L,0.675,0
FO_18_NP_1_6_M_31_W_.tif,18,NP,1,6,M,31,W,1.877,0
FO_18_NP_1_6_M_33_T_.tif,18,NP,1,6,M,33,T,0.947,0
FO_18_NP_1_6_M_6_W_.tif,18,NP,1,6,M,6,W,1.726,0
FO_18_NP_1_6_M_2_T_.tif,18,NP,1,6,M,2,T,0.93,0
FO_18_NP_1_6_M_2_L_.tif,18,NP,1,6,M,2,L,0.635,0
FO_18_NP_1_6_M_2_L_.tif,18,NP,1,6,M,2,L,0.624,0
FO_18_NP_1_6_M_2_W_.tif,18,NP,1,6,M,2,W,1.744,0
FO_18_NP_1_6_M_6_T_.tif,18,NP,1,6,M,6,T,0.928,0
FO_18_NP_1_6_M_6_L_.tif,18,NP,1,6,M,6,L,0.636,0
FO_18_NP_1_6_M_6_L_.tif,18,NP,1,6,M,6,L,0.656,0
FO_21_NP_1_6_F_11_L_.tif,21,NP,1,6,F,11,L,0.633,0
FO_21_NP_1_6_F_11_L_.tif,21,NP,1,6,F,11,L,0.651,0
FO_21_NP_1_6_F_10_W_.tif,21,NP,1,6,F,10,W,2.031,0
FO_21_NP_1_6_F_10_T_.tif,21,NP,1,6,F,10,T,1.12,0
FO_21_NP_1_6_F_10_L_.tif,21,NP,1,6,F,10,L,0.722,0
FO_21_NP_1_6_F_10_L_.tif,21,NP,1,6,F,10,L,0.721,0
FO_21_NP_1_6_F_9_W_.tif,21,NP,1,6,F,9,W,1.907,0
FO_21_NP_1_6_F_9_T_.tif,21,NP,1,6,F,9,T,1.079,0
FO_21_NP_1_6_F_9_L_.tif,21,NP,1,6,F,9,L,0.663,0
FO_21_NP_1_6_F_9_L_.tif,21,NP,1,6,F,9,L,0.68,0
FO_21_NP_1_6_F_8_W_.tif,21,NP,1,6,F,8,W,2.077,0
FO_21_NP_1_6_F_8_T_.tif,21,NP,1,6,F,8,T,1.176,0
FO_21_NP_1_6_F_8_L_.tif,21,NP,1,6,F,8,L,0.729,0
FO_21_NP_1_6_F_8_L_.tif,21,NP,1,6,F,8,L,0.742,0
FO_21_NP_1_6_F_7_W_.tif,21,NP,1,6,F,7,W,1.832,0
FO_21_NP_1_6_F_7_T_.tif,21,NP,1,6,F,7,T,1.005,0
FO_21_NP_1_6_F_7_L_.tif,21,NP,1,6,F,7,L,0.65,0
FO_21_NP_1_6_F_7_L_.tif,21,NP,1,6,F,7,L,0.655,0
FO_21_NP_1_6_F_6_W_.tif,21,NP,1,6,F,6,W,1.785,0
FO_21_NP_1_6_F_6_T_.tif,21,NP,1,6,F,6,T,0.99,0
FO_21_NP_1_6_F_6_L_.tif,21,NP,1,6,F,6,L,0.644,0
FO_21_NP_1_6_F_6_L_.tif,21,NP,1,6,F,6,L,0.64,0
FO_21_NP_1_6_F_5_W_.tif,21,NP,1,6,F,5,W,1.926,0
FO_21_NP_1_6_F_5_T_.tif,21,NP,1,6,F,5,T,1.098,0
FO_21_NP_1_6_F_5_L_.tif,21,NP,1,6,F,5,L,0.726,0
FO_21_NP_1_6_F_5_L_.tif,21,NP,1,6,F,5,L,0.684,0
FO_21_NP_1_6_F_3_W_.tif,21,NP,1,6,F,3,W,1.883,0
FO_21_NP_1_6_F_3_T_.tif,21,NP,1,6,F,3,T,1.103,0
FO_21_NP_1_6_F_3_L_.tif,21,NP,1,6,F,3,L,0.711,0
FO_21_NP_1_6_F_3_L_.tif,21,NP,1,6,F,3,L,0.703,0
FO_21_NP_1_6_F_2_W_.tif,21,NP,1,6,F,2,W,1.983,0
FO_21_NP_1_6_F_2_T_.tif,21,NP,1,6,F,2,T,1.082,0
FO_21_NP_1_6_F_2_L_.tif,21,NP,1,6,F,2,L,0.71,0
FO_21_NP_1_6_F_2_L_.tif,21,NP,1,6,F,2,L,0.711,0
FO_21_NP_1_6_F_1_W_.tif,21,NP,1,6,F,1,W,1.906,0
FO_21_NP_1_6_F_1_T_.tif,21,NP,1,6,F,1,T,1.039,0
FO_21_NP_1_6_F_1_L_.tif,21,NP,1,6,F,1,L,0.652,0
FO_21_NP_1_6_F_1_L_.tif,21,NP,1,6,F,1,L,0.633,0
FO_21_NP_1_6_F_31_L_.tif,21,NP,1,6,F,31,L,0.761,0
FO_21_NP_1_6_F_31_L_.tif,21,NP,1,6,F,31,L,0.729,0
FO_21_NP_1_6_F_27_W_.tif,21,NP,1,6,F,27,W,1.905,0
FO_21_NP_1_6_F_27_T_.tif,21,NP,1,6,F,27,T,1.001,0
FO_21_NP_1_6_F_27_L_.tif,21,NP,1,6,F,27,L,0.685,0
FO_21_NP_1_6_F_27_L_.tif,21,NP,1,6,F,27,L,0.604,0
FO_21_NP_1_6_F_23_W_.tif,21,NP,1,6,F,23,W,1.973,0
FO_21_NP_1_6_F_23_T_.tif,21,NP,1,6,F,23,T,1.076,0
FO_21_NP_1_6_F_23_L_.tif,21,NP,1,6,F,23,L,0.692,0
FO_21_NP_1_6_F_23_L_.tif,21,NP,1,6,F,23,L,0.654,0
FO_21_NP_1_6_F_21_W_.tif,21,NP,1,6,F,21,W,1.844,0
FO_21_NP_1_6_F_21_T_.tif,21,NP,1,6,F,21,T,1.036,0
FO_21_NP_1_6_F_21_L_.tif,21,NP,1,6,F,21,L,0.679,0
FO_21_NP_1_6_F_21_L_.tif,21,NP,1,6,F,21,L,0.624,0
FO_21_NP_1_6_F_20_W_.tif,21,NP,1,6,F,20,W,1.846,0
FO_21_NP_1_6_F_20_T_.tif,21,NP,1,6,F,20,T,0.999,0
FO_21_NP_1_6_F_20_L_.tif,21,NP,1,6,F,20,L,0.672,0
FO_21_NP_1_6_F_20_L_.tif,21,NP,1,6,F,20,L,0.663,0
FO_21_NP_1_6_F_16_W_.tif,21,NP,1,6,F,16,W,1.913,0
FO_21_NP_1_6_F_16_T_.tif,21,NP,1,6,F,16,T,1.028,0
FO_21_NP_1_6_F_16_L_.tif,21,NP,1,6,F,16,L,0.724,0
FO_21_NP_1_6_F_16_L_.tif,21,NP,1,6,F,16,L,0.695,0
FO_21_NP_1_6_F_15_W_.tif,21,NP,1,6,F,15,W,1.88,0
FO_21_NP_1_6_F_15_T_.tif,21,NP,1,6,F,15,T,0.936,0
FO_21_NP_1_6_F_15_L_.tif,21,NP,1,6,F,15,L,0.648,0
FO_21_NP_1_6_F_15_L_.tif,21,NP,1,6,F,15,L,0.641,0
FO_21_NP_1_6_F_14_W_.tif,21,NP,1,6,F,14,W,1.9,0
FO_21_NP_1_6_F_14_T_.tif,21,NP,1,6,F,14,T,1.052,0
FO_21_NP_1_6_F_14_L_.tif,21,NP,1,6,F,14,L,0.689,0
FO_21_NP_1_6_F_14_L_.tif,21,NP,1,6,F,14,L,0.657,0
FO_21_NP_1_6_F_13_W_.tif,21,NP,1,6,F,13,W,1.909,0
FO_21_NP_1_6_F_13_T_.tif,21,NP,1,6,F,13,T,1.032,0
FO_21_NP_1_6_F_13_L_.tif,21,NP,1,6,F,13,L,0.696,0
FO_21_NP_1_6_F_13_L_.tif,21,NP,1,6,F,13,L,0.668,0
FO_21_NP_1_6_F_11_W_.tif,21,NP,1,6,F,11,W,1.904,0
FO_21_NP_1_6_F_11_T_.tif,21,NP,1,6,F,11,T,1.054,0
FO_21_NP_1_6_F_31_T_.tif,21,NP,1,6,F,31,T,1.18,0
FO_21_NP_1_6_F_42_W_.tif,21,NP,1,6,F,42,W,2.007,0
FO_21_NP_1_6_F_42_T_.tif,21,NP,1,6,F,42,T,1.087,0
FO_21_NP_1_6_F_42_L_.tif,21,NP,1,6,F,42,L,0.697,0
FO_21_NP_1_6_F_42_L_.tif,21,NP,1,6,F,42,L,0.664,0
FO_21_NP_1_6_F_35_W_.tif,21,NP,1,6,F,35,W,1.947,0
FO_21_NP_1_6_F_35_T_.tif,21,NP,1,6,F,35,T,1.042,0
FO_21_NP_1_6_F_35_L_.tif,21,NP,1,6,F,35,L,0.687,0
FO_21_NP_1_6_F_35_L_.tif,21,NP,1,6,F,35,L,0.678,0
FO_21_NP_1_6_F_31_W_.tif,21,NP,1,6,F,31,W,2.109,0
FO_21_NP_1_6_F_43_L_.tif,21,NP,1,6,F,43,L,0.672,0
FO_21_NP_1_6_F_43_L_.tif,21,NP,1,6,F,43,L,0.673,0
FO_21_NP_1_6_F_57_W_.tif,21,NP,1,6,F,57,W,1.964,0
FO_21_NP_1_6_F_57_T_.tif,21,NP,1,6,F,57,T,1.095,0
FO_21_NP_1_6_F_57_L_.tif,21,NP,1,6,F,57,L,0.708,0
FO_21_NP_1_6_F_57_L_.tif,21,NP,1,6,F,57,L,0.704,0
FO_21_NP_1_6_F_54_W_.tif,21,NP,1,6,F,54,W,1.978,0
FO_21_NP_1_6_F_54_T_.tif,21,NP,1,6,F,54,T,1.12,0
FO_21_NP_1_6_F_54_L_.tif,21,NP,1,6,F,54,L,0.718,0
FO_21_NP_1_6_F_54_L_.tif,21,NP,1,6,F,54,L,0.73,0
FO_21_NP_1_6_F_53_W_.tif,21,NP,1,6,F,53,W,1.852,0
FO_21_NP_1_6_F_53_T_.tif,21,NP,1,6,F,53,T,0.996,0
FO_21_NP_1_6_F_53_L_.tif,21,NP,1,6,F,53,L,0.678,0
FO_21_NP_1_6_F_53_L_.tif,21,NP,1,6,F,53,L,0.662,0
FO_21_NP_1_6_F_52_W_.tif,21,NP,1,6,F,52,W,1.889,0
FO_21_NP_1_6_F_52_T_.tif,21,NP,1,6,F,52,T,1.07,0
FO_21_NP_1_6_F_52_L_.tif,21,NP,1,6,F,52,L,0.674,0
FO_21_NP_1_6_F_52_L_.tif,21,NP,1,6,F,52,L,0.681,0
FO_21_NP_1_6_F_51_W_.tif,21,NP,1,6,F,51,W,2.033,0
FO_21_NP_1_6_F_51_T_.tif,21,NP,1,6,F,51,T,1.106,0
FO_21_NP_1_6_F_51_L_.tif,21,NP,1,6,F,51,L,0.739,0
FO_21_NP_1_6_F_51_L_.tif,21,NP,1,6,F,51,L,0.748,0
FO_21_NP_1_6_F_50_W_.tif,21,NP,1,6,F,50,W,1.855,0
FO_21_NP_1_6_F_50_T_.tif,21,NP,1,6,F,50,T,1.063,0
FO_21_NP_1_6_F_50_L_.tif,21,NP,1,6,F,50,L,0.658,0
FO_21_NP_1_6_F_50_L_.tif,21,NP,1,6,F,50,L,0.645,0
FO_21_NP_1_6_F_48_W_.tif,21,NP,1,6,F,48,W,1.909,0
FO_21_NP_1_6_F_48_T_.tif,21,NP,1,6,F,48,T,1.085,0
FO_21_NP_1_6_F_48_L_.tif,21,NP,1,6,F,48,L,0.671,0
FO_21_NP_1_6_F_48_L_.tif,21,NP,1,6,F,48,L,0.68,0
FO_21_NP_1_6_F_47_W_.tif,21,NP,1,6,F,47,W,1.965,0
FO_21_NP_1_6_F_47_T_.tif,21,NP,1,6,F,47,T,1.078,0
FO_21_NP_1_6_F_47_L_.tif,21,NP,1,6,F,47,L,0.682,0
FO_21_NP_1_6_F_47_L_.tif,21,NP,1,6,F,47,L,0.649,0
FO_21_NP_1_6_F_43_W_.tif,21,NP,1,6,F,43,W,1.854,0
FO_21_NP_1_6_F_43_T_.tif,21,NP,1,6,F,43,T,1.007,0
FO_21_NP_1_6_F_71_W_.tif,21,NP,1,6,F,71,W,2.089,0
FO_21_NP_1_6_F_71_T_.tif,21,NP,1,6,F,71,T,1.167,0
FO_21_NP_1_6_F_71_L_.tif,21,NP,1,6,F,71,L,0.698,0
FO_21_NP_1_6_F_71_L_.tif,21,NP,1,6,F,71,L,0.737,0
FO_21_NP_1_6_F_70_W_.tif,21,NP,1,6,F,70,W,2.019,0
FO_21_NP_1_6_F_70_T_.tif,21,NP,1,6,F,70,T,1.061,0
FO_21_NP_1_6_F_70_L_.tif,21,NP,1,6,F,70,L,0.7,0
FO_21_NP_1_6_F_70_L_.tif,21,NP,1,6,F,70,L,0.693,0
FO_21_NP_1_6_F_69_W_.tif,21,NP,1,6,F,69,W,1.778,0
FO_21_NP_1_6_F_69_T_.tif,21,NP,1,6,F,69,T,1.003,0
FO_21_NP_1_6_F_69_L_.tif,21,NP,1,6,F,69,L,0.634,0
FO_21_NP_1_6_F_69_L_.tif,21,NP,1,6,F,69,L,0.634,0
FO_21_NP_1_6_F_68_W_.tif,21,NP,1,6,F,68,W,1.988,0
FO_21_NP_1_6_F_68_T_.tif,21,NP,1,6,F,68,T,1.103,0
FO_21_NP_1_6_F_68_L_.tif,21,NP,1,6,F,68,L,0.731,0
FO_21_NP_1_6_F_68_L_.tif,21,NP,1,6,F,68,L,0.735,0
FO_21_NP_1_6_F_66_W_.tif,21,NP,1,6,F,66,W,2.011,0
FO_21_NP_1_6_F_66_T_.tif,21,NP,1,6,F,66,T,1.131,0
FO_21_NP_1_6_F_66_L_.tif,21,NP,1,6,F,66,L,0.735,0
FO_21_NP_1_6_F_66_L_.tif,21,NP,1,6,F,66,L,0.699,0
FO_21_NP_1_6_F_64_W_.tif,21,NP,1,6,F,64,W,1.872,0
FO_21_NP_1_6_F_64_T_.tif,21,NP,1,6,F,64,T,1.036,0
FO_21_NP_1_6_F_64_L_.tif,21,NP,1,6,F,64,L,0.662,0
FO_21_NP_1_6_F_64_L_.tif,21,NP,1,6,F,64,L,0.679,0
FO_21_NP_1_6_F_63_W_.tif,21,NP,1,6,F,63,W,1.994,0
FO_21_NP_1_6_F_63_T_.tif,21,NP,1,6,F,63,T,1.057,0
FO_21_NP_1_6_F_63_L_.tif,21,NP,1,6,F,63,L,0.7,0
FO_21_NP_1_6_F_63_L_.tif,21,NP,1,6,F,63,L,0.689,0
FO_21_NP_1_6_F_61_W_.tif,21,NP,1,6,F,61,W,1.989,0
FO_21_NP_1_6_F_61_T_.tif,21,NP,1,6,F,61,T,1.09,0
FO_21_NP_1_6_F_61_L_.tif,21,NP,1,6,F,61,L,0.718,0
FO_21_NP_1_6_F_61_L_.tif,21,NP,1,6,F,61,L,0.698,0
FO_21_NP_1_6_F_58_W_.tif,21,NP,1,6,F,58,W,2.017,0
FO_21_NP_1_6_F_58_T_.tif,21,NP,1,6,F,58,T,1.084,0
FO_21_NP_1_6_F_58_L_.tif,21,NP,1,6,F,58,L,0.731,0
FO_21_NP_1_6_F_58_L_.tif,21,NP,1,6,F,58,L,0.691,0
FO_21_NP_1_6_F_72_L_.tif,21,NP,1,6,F,72,L,0.743,0
FO_21_NP_1_6_F_72_L_.tif,21,NP,1,6,F,72,L,0.704,0
FO_21_NP_1_6_F_93_T_.tif,21,NP,1,6,F,93,T,1.103,0
FO_21_NP_1_6_F_93_L_.tif,21,NP,1,6,F,93,L,0.691,0
FO_21_NP_1_6_F_93_L_.tif,21,NP,1,6,F,93,L,0.679,0
FO_21_NP_1_6_F_90_W_.tif,21,NP,1,6,F,90,W,1.885,0
FO_21_NP_1_6_F_90_T_.tif,21,NP,1,6,F,90,T,1.001,0
FO_21_NP_1_6_F_90_L_.tif,21,NP,1,6,F,90,L,0.656,0
FO_21_NP_1_6_F_90_L_.tif,21,NP,1,6,F,90,L,0.652,0
FO_21_NP_1_6_F_88_W_.tif,21,NP,1,6,F,88,W,1.877,0
FO_21_NP_1_6_F_88_T_.tif,21,NP,1,6,F,88,T,0.981,0
FO_21_NP_1_6_F_88_L_.tif,21,NP,1,6,F,88,L,0.656,0
FO_21_NP_1_6_F_88_L_.tif,21,NP,1,6,F,88,L,0.634,0
FO_21_NP_1_6_F_86_W_.tif,21,NP,1,6,F,86,W,1.961,0
FO_21_NP_1_6_F_86_T_.tif,21,NP,1,6,F,86,T,1.074,0
FO_21_NP_1_6_F_86_L_.tif,21,NP,1,6,F,86,L,0.701,0
FO_21_NP_1_6_F_86_L_.tif,21,NP,1,6,F,86,L,0.676,0
FO_21_NP_1_6_F_84_W_.tif,21,NP,1,6,F,84,W,1.894,0
FO_21_NP_1_6_F_84_T_.tif,21,NP,1,6,F,84,T,1.031,0
FO_21_NP_1_6_F_84_L_.tif,21,NP,1,6,F,84,L,0.681,0
FO_21_NP_1_6_F_84_L_.tif,21,NP,1,6,F,84,L,0.658,0
FO_21_NP_1_6_F_82_W_.tif,21,NP,1,6,F,82,W,2.07,0
FO_21_NP_1_6_F_82_T_.tif,21,NP,1,6,F,82,T,1.135,0
FO_21_NP_1_6_F_82_L_.tif,21,NP,1,6,F,82,L,0.721,0
FO_21_NP_1_6_F_82_L_.tif,21,NP,1,6,F,82,L,0.705,0
FO_21_NP_1_6_F_81_W_.tif,21,NP,1,6,F,81,W,2.048,0
FO_21_NP_1_6_F_81_T_.tif,21,NP,1,6,F,81,T,1.154,0
FO_21_NP_1_6_F_81_L_.tif,21,NP,1,6,F,81,L,0.733,0
FO_21_NP_1_6_F_81_L_.tif,21,NP,1,6,F,81,L,0.696,0
FO_21_NP_1_6_F_79_W_.tif,21,NP,1,6,F,79,W,1.997,0
FO_21_NP_1_6_F_79_T_.tif,21,NP,1,6,F,79,T,1.126,0
FO_21_NP_1_6_F_79_L_.tif,21,NP,1,6,F,79,L,0.718,0
FO_21_NP_1_6_F_79_L_.tif,21,NP,1,6,F,79,L,0.72,0
FO_21_NP_1_6_F_74_W_.tif,21,NP,1,6,F,74,W,2.023,0
FO_21_NP_1_6_F_74_T_.tif,21,NP,1,6,F,74,T,1.131,0
FO_21_NP_1_6_F_74_L_.tif,21,NP,1,6,F,74,L,0.719,0
FO_21_NP_1_6_F_74_L_.tif,21,NP,1,6,F,74,L,0.717,0
FO_21_NP_1_6_F_72_W_.tif,21,NP,1,6,F,72,W,2.067,0
FO_21_NP_1_6_F_72_T_.tif,21,NP,1,6,F,72,T,1.172,0
FO_21_NP_1_6_F_110_W_.tif,21,NP,1,6,F,110,W,1.929,0
FO_21_NP_1_6_F_110_T_.tif,21,NP,1,6,F,110,T,1.047,0
FO_21_NP_1_6_F_110_L_.tif,21,NP,1,6,F,110,L,0.691,0
FO_21_NP_1_6_F_110_L_.tif,21,NP,1,6,F,110,L,0.653,0
FO_21_NP_1_6_F_106_W_.tif,21,NP,1,6,F,106,W,2.11,0
FO_21_NP_1_6_F_106_T_.tif,21,NP,1,6,F,106,T,1.146,0
FO_21_NP_1_6_F_106_L_.tif,21,NP,1,6,F,106,L,0.742,0
FO_21_NP_1_6_F_106_L_.tif,21,NP,1,6,F,106,L,0.721,0
FO_21_NP_1_6_F_105_W_.tif,21,NP,1,6,F,105,W,1.966,0
FO_21_NP_1_6_F_105_T_.tif,21,NP,1,6,F,105,T,1.076,0
FO_21_NP_1_6_F_105_L_.tif,21,NP,1,6,F,105,L,0.679,0
FO_21_NP_1_6_F_105_L_.tif,21,NP,1,6,F,105,L,0.689,0
FO_21_NP_1_6_F_104_W_.tif,21,NP,1,6,F,104,W,1.946,0
FO_21_NP_1_6_F_104_T_.tif,21,NP,1,6,F,104,T,1.062,0
FO_21_NP_1_6_F_104_L_.tif,21,NP,1,6,F,104,L,0.714,0
FO_21_NP_1_6_F_104_L_.tif,21,NP,1,6,F,104,L,0.669,0
FO_21_NP_1_6_F_103_W_.tif,21,NP,1,6,F,103,W,1.879,0
FO_21_NP_1_6_F_103_T_.tif,21,NP,1,6,F,103,T,1.07,0
FO_21_NP_1_6_F_103_L_.tif,21,NP,1,6,F,103,L,0.687,0
FO_21_NP_1_6_F_103_L_.tif,21,NP,1,6,F,103,L,0.666,0
FO_21_NP_1_6_F_98_W_.tif,21,NP,1,6,F,98,W,1.891,0
FO_21_NP_1_6_F_98_T_.tif,21,NP,1,6,F,98,T,1.031,0
FO_21_NP_1_6_F_98_L_.tif,21,NP,1,6,F,98,L,0.664,0
FO_21_NP_1_6_F_98_L_.tif,21,NP,1,6,F,98,L,0.664,0
FO_21_NP_1_6_F_97_W_.tif,21,NP,1,6,F,97,W,1.933,0
FO_21_NP_1_6_F_97_T_.tif,21,NP,1,6,F,97,T,1.056,0
FO_21_NP_1_6_F_97_L_.tif,21,NP,1,6,F,97,L,0.666,0
FO_21_NP_1_6_F_97_L_.tif,21,NP,1,6,F,97,L,0.659,0
FO_21_NP_1_6_F_93_W_.tif,21,NP,1,6,F,93,W,2.01,0
FO_21_NP_1_6_M_4_L_.tif,21,NP,1,6,M,4,L,0.611,0
FO_21_NP_1_6_M_4_L_.tif,21,NP,1,6,M,4,L,0.582,0
FO_21_NP_1_6_M_28_L_.tif,21,NP,1,6,M,28,L,0.597,0
FO_21_NP_1_6_M_28_L_.tif,21,NP,1,6,M,28,L,0.605,0
FO_21_NP_1_6_M_26_W_.tif,21,NP,1,6,M,26,W,1.667,0
FO_21_NP_1_6_M_26_L_.tif,21,NP,1,6,M,26,L,0.652,0
FO_21_NP_1_6_M_26_L_.tif,21,NP,1,6,M,26,L,0.606,0
FO_21_NP_1_6_M_25_W_.tif,21,NP,1,6,M,25,W,1.668,0
FO_21_NP_1_6_M_25_T_.tif,21,NP,1,6,M,25,T,0.847,0
FO_21_NP_1_6_M_25_L_.tif,21,NP,1,6,M,25,L,0.617,0
FO_21_NP_1_6_M_25_L_.tif,21,NP,1,6,M,25,L,0.624,0
FO_21_NP_1_6_M_24_W_.tif,21,NP,1,6,M,24,W,1.722,0
FO_21_NP_1_6_M_24_T_.tif,21,NP,1,6,M,24,T,0.923,0
FO_21_NP_1_6_M_24_L_.tif,21,NP,1,6,M,24,L,0.604,0
FO_21_NP_1_6_M_24_L_.tif,21,NP,1,6,M,24,L,0.646,0
FO_21_NP_1_6_M_22_W_.tif,21,NP,1,6,M,22,W,1.711,0
FO_21_NP_1_6_M_22_T_.tif,21,NP,1,6,M,22,T,0.942,0
FO_21_NP_1_6_M_22_L_.tif,21,NP,1,6,M,22,L,0.671,0
FO_21_NP_1_6_M_22_L_.tif,21,NP,1,6,M,22,L,0.644,0
FO_21_NP_1_6_M_19_W_.tif,21,NP,1,6,M,19,W,1.635,0
FO_21_NP_1_6_M_19_T_.tif,21,NP,1,6,M,19,T,0.868,0
FO_21_NP_1_6_M_19_L_.tif,21,NP,1,6,M,19,L,0.613,0
FO_21_NP_1_6_M_19_L_.tif,21,NP,1,6,M,19,L,0.596,0
FO_21_NP_1_6_M_18_W_.tif,21,NP,1,6,M,18,W,1.779,0
FO_21_NP_1_6_M_18_T_.tif,21,NP,1,6,M,18,T,1.028,0
FO_21_NP_1_6_M_18_L_.tif,21,NP,1,6,M,18,L,0.685,0
FO_21_NP_1_6_M_18_L_.tif,21,NP,1,6,M,18,L,0.662,0
FO_21_NP_1_6_M_17_W_.tif,21,NP,1,6,M,17,W,1.793,0
FO_21_NP_1_6_M_17_T_.tif,21,NP,1,6,M,17,T,0.968,0
FO_21_NP_1_6_M_17_L_.tif,21,NP,1,6,M,17,L,0.677,0
FO_21_NP_1_6_M_17_L_.tif,21,NP,1,6,M,17,L,0.665,0
FO_21_NP_1_6_M_12_W_.tif,21,NP,1,6,M,12,W,1.756,0
FO_21_NP_1_6_M_12_T_.tif,21,NP,1,6,M,12,T,1.002,0
FO_21_NP_1_6_M_12_L_.tif,21,NP,1,6,M,12,L,0.674,0
FO_21_NP_1_6_M_12_L_.tif,21,NP,1,6,M,12,L,0.682,0
FO_21_NP_1_6_M_4_W_.tif,21,NP,1,6,M,4,W,1.588,0
FO_21_NP_1_6_M_4_T_.tif,21,NP,1,6,M,4,T,0.877,0
FO_21_NP_1_6_M_39_L_.tif,21,NP,1,6,M,39,L,0.66,0
FO_21_NP_1_6_M_39_L_.tif,21,NP,1,6,M,39,L,0.658,0
FO_21_NP_1_6_M_38_W_.tif,21,NP,1,6,M,38,W,1.672,0
FO_21_NP_1_6_M_38_T_.tif,21,NP,1,6,M,38,T,0.934,0
FO_21_NP_1_6_M_38_L_.tif,21,NP,1,6,M,38,L,0.61,0
FO_21_NP_1_6_M_38_L_.tif,21,NP,1,6,M,38,L,0.613,0
FO_21_NP_1_6_M_37_W_.tif,21,NP,1,6,M,37,W,1.683,0
FO_21_NP_1_6_M_37_T_.tif,21,NP,1,6,M,37,T,0.891,0
FO_21_NP_1_6_M_37_L_.tif,21,NP,1,6,M,37,L,0.638,0
FO_21_NP_1_6_M_37_L_.tif,21,NP,1,6,M,37,L,0.62,0
FO_21_NP_1_6_M_36_W_.tif,21,NP,1,6,M,36,W,1.769,0
FO_21_NP_1_6_M_36_T_.tif,21,NP,1,6,M,36,T,0.966,0
FO_21_NP_1_6_M_36_L_.tif,21,NP,1,6,M,36,L,0.676,0
FO_21_NP_1_6_M_36_L_.tif,21,NP,1,6,M,36,L,0.67,0
FO_21_NP_1_6_M_34_W_.tif,21,NP,1,6,M,34,W,1.649,0
FO_21_NP_1_6_M_34_T_.tif,21,NP,1,6,M,34,T,0.903,0
FO_21_NP_1_6_M_34_L_.tif,21,NP,1,6,M,34,L,0.617,0
FO_21_NP_1_6_M_34_L_.tif,21,NP,1,6,M,34,L,0.618,0
FO_21_NP_1_6_M_33_W_.tif,21,NP,1,6,M,33,W,1.415,0
FO_21_NP_1_6_M_33_T_.tif,21,NP,1,6,M,33,T,0.747,0
FO_21_NP_1_6_M_33_L_.tif,21,NP,1,6,M,33,L,0.555,0
FO_21_NP_1_6_M_33_L_.tif,21,NP,1,6,M,33,L,0.535,0
FO_21_NP_1_6_M_32_W_.tif,21,NP,1,6,M,32,W,1.662,0
FO_21_NP_1_6_M_32_T_.tif,21,NP,1,6,M,32,T,0.889,0
FO_21_NP_1_6_M_32_L_.tif,21,NP,1,6,M,32,L,0.625,0
FO_21_NP_1_6_M_32_L_.tif,21,NP,1,6,M,32,L,0.625,0
FO_21_NP_1_6_M_30_W_.tif,21,NP,1,6,M,30,W,1.716,0
FO_21_NP_1_6_M_30_T_.tif,21,NP,1,6,M,30,T,0.968,0
FO_21_NP_1_6_M_30_L_.tif,21,NP,1,6,M,30,L,0.683,0
FO_21_NP_1_6_M_30_L_.tif,21,NP,1,6,M,30,L,0.649,0
FO_21_NP_1_6_M_29_W_.tif,21,NP,1,6,M,29,W,1.62,0
FO_21_NP_1_6_M_29_T_.tif,21,NP,1,6,M,29,T,0.874,0
FO_21_NP_1_6_M_29_L_.tif,21,NP,1,6,M,29,L,0.601,0
FO_21_NP_1_6_M_29_L_.tif,21,NP,1,6,M,29,L,0.609,0
FO_21_NP_1_6_M_28_W_.tif,21,NP,1,6,M,28,W,1.662,0
FO_21_NP_1_6_M_28_T_.tif,21,NP,1,6,M,28,T,0.879,0
FO_21_NP_1_6_M_59_L_.tif,21,NP,1,6,M,59,L,0.726,0
FO_21_NP_1_6_M_59_L_.tif,21,NP,1,6,M,59,L,0.699,0
FO_21_NP_1_6_M_56_W_.tif,21,NP,1,6,M,56,W,1.793,0
FO_21_NP_1_6_M_56_T_.tif,21,NP,1,6,M,56,T,0.924,0
FO_21_NP_1_6_M_56_L_.tif,21,NP,1,6,M,56,L,0.666,0
FO_21_NP_1_6_M_56_L_.tif,21,NP,1,6,M,56,L,0.644,0
FO_21_NP_1_6_M_55_W_.tif,21,NP,1,6,M,55,W,1.763,0
FO_21_NP_1_6_M_55_T_.tif,21,NP,1,6,M,55,T,0.984,0
